elapsed_seconds,present_gap_ms,frame_id,width,height,bitmap_allocations,native_crop_ms,generation2_collections
1.0020,4.507,59,570,819,2,2.229,1
1.0293,27.334,60,570,819,2,2.651,1
1.0355,6.135,61,571,819,2,2.155,1
1.0632,27.738,62,570,819,2,2.754,1
1.0787,15.481,63,570,819,2,4.262,1
1.0899,11.199,64,570,819,2,2.547,1
1.1138,23.882,65,571,819,2,4.236,1
1.1251,11.354,66,571,819,2,2.557,1
1.1447,19.587,67,571,819,2,3.770,1
1.1727,27.995,68,570,819,2,2.677,1
1.1868,14.138,69,568,819,2,3.257,1
1.1944,7.610,70,566,819,2,3.021,1
1.2090,14.551,71,565,819,2,2.158,1
1.2351,26.138,72,562,819,2,2.175,1
1.2491,13.987,73,561,819,2,3.577,1
1.2669,17.779,74,558,819,2,2.136,1
1.2942,27.319,75,556,819,2,2.595,1
1.2996,5.393,76,553,819,2,2.130,1
1.3173,17.709,77,549,819,2,3.291,1
1.3321,14.761,78,550,819,2,2.166,1
1.3571,25.061,79,550,819,2,2.687,1
1.3643,7.190,80,550,819,2,2.125,1
1.3817,17.345,81,550,819,2,3.417,1
1.3959,14.240,82,550,819,2,2.165,1
1.4144,18.434,83,551,819,2,2.929,1
1.4289,14.507,84,552,819,2,2.953,1
1.4441,15.226,85,553,819,2,3.140,1
1.4611,17.006,86,554,819,2,2.513,1
1.4758,14.708,87,555,819,2,2.264,1
1.4984,22.593,88,555,819,2,3.169,1
1.5174,18.998,89,555,819,2,2.947,1
1.5446,27.239,90,556,819,2,4.281,1
1.5627,18.061,91,556,819,2,2.875,1
1.5747,12.004,92,557,819,2,3.023,1
1.5827,8.024,93,557,819,2,3.253,1
1.5995,16.785,94,558,819,2,2.137,1
1.6191,19.583,95,558,819,2,2.975,1
1.6559,36.785,96,559,819,2,2.595,1
1.6672,11.335,97,559,819,2,2.765,1
1.6764,9.181,98,558,819,2,2.573,1
1.6918,15.455,99,558,819,2,2.179,1
1.7191,27.303,100,558,819,2,3.750,1
1.7302,11.059,101,558,819,2,3.895,1
1.7477,17.479,102,558,819,2,4.370,1
1.7536,5.906,103,558,819,2,2.793,1
1.7678,14.190,104,558,819,2,2.140,1
1.7849,17.077,105,558,819,2,2.359,1
1.8004,15.519,106,558,819,2,2.620,1
1.8185,18.129,107,557,819,2,2.871,1
1.8324,13.920,108,556,819,2,2.270,1
1.8489,16.455,109,556,819,2,3.130,1
1.8640,15.116,110,555,819,2,2.164,1
1.8799,15.887,111,554,819,2,3.305,1
1.8946,14.738,112,554,819,2,2.498,1
1.9097,15.048,113,554,819,2,2.820,1
1.9256,15.892,114,554,819,2,2.848,1
1.9432,17.603,115,554,819,2,3.540,1
1.9594,16.270,116,553,819,2,2.605,1
1.9844,24.919,117,553,819,2,2.986,1
1.9943,9.971,118,552,819,2,2.788,1
2.0093,14.989,119,552,819,2,2.462,1
2.0273,17.963,120,551,819,2,3.065,1
2.0424,15.087,121,551,819,2,2.555,1
2.0590,16.662,122,550,819,2,2.229,1
2.0759,16.835,123,550,819,2,2.443,1
2.0930,17.155,124,549,819,2,2.212,1
2.1092,16.198,125,549,819,2,2.405,1
2.1260,16.744,126,549,819,2,2.868,1
2.1451,19.103,127,548,819,2,3.487,1
2.1605,15.447,128,547,819,2,2.939,1
2.1763,15.746,129,546,819,2,2.204,1
2.1930,16.738,130,545,819,2,2.791,1
2.2096,16.656,131,545,819,2,3.285,1
2.2253,15.632,132,545,819,2,2.619,1
2.2429,17.615,133,545,819,2,2.432,1
2.2655,22.646,134,545,819,2,3.138,1
2.2763,10.770,135,545,819,2,3.000,1
2.2919,15.589,136,545,819,2,2.216,1
2.3196,27.692,137,547,819,2,2.577,1
2.3268,7.228,138,548,819,2,2.338,1
2.3437,16.849,139,550,819,2,2.374,1
2.3592,15.576,140,551,819,2,2.115,1
2.3765,17.267,141,552,819,2,2.353,1
2.3922,15.724,142,554,819,2,2.118,1
2.4096,17.346,143,556,819,2,2.389,1
2.4258,16.185,144,557,819,2,2.211,1
2.4436,17.805,145,558,819,2,2.174,1
2.4615,17.951,146,559,819,2,2.724,1
2.4773,15.774,147,561,819,2,2.182,1
2.4973,20.007,148,562,819,2,3.706,1
2.5166,19.328,149,562,819,2,3.312,1
2.5354,18.739,150,562,819,2,2.484,1
2.5557,20.301,151,563,819,2,2.367,1
2.5706,14.949,152,564,819,2,2.312,1
2.5884,17.743,153,562,819,2,2.747,1
2.6043,15.926,154,559,819,2,2.541,1
2.6255,21.233,155,560,819,2,2.791,1
2.6420,16.484,156,559,819,2,2.977,1
2.6589,16.891,157,558,819,2,2.666,1
2.6723,13.422,158,546,819,2,2.240,1
2.6899,17.562,159,545,819,2,2.456,1
2.7039,13.986,160,545,819,2,2.618,1
2.7221,18.247,161,545,819,2,2.237,1
2.7377,15.585,162,545,819,2,2.651,1
2.7674,29.656,163,545,819,2,2.768,1
2.7842,16.829,164,545,819,2,3.421,1
2.7944,10.177,165,545,819,2,3.312,1
2.8132,18.865,166,545,819,2,4.258,1
2.8321,18.831,167,545,819,2,2.637,1
2.8607,28.638,168,545,819,2,2.780,1
2.8690,8.319,169,545,819,2,3.189,1
2.8977,28.734,170,545,819,2,2.662,1
2.9060,8.275,171,545,819,2,2.243,1
2.9336,27.535,172,545,819,2,3.197,1
2.9556,22.003,173,545,819,2,4.374,1
2.9671,11.587,174,545,819,2,3.531,1
2.9777,10.523,175,545,819,2,3.562,1
2.9980,20.361,176,545,819,2,2.297,1
3.0129,14.864,177,545,819,2,3.844,1
3.0415,28.629,178,545,819,2,2.548,1
3.0572,15.707,179,545,819,2,2.398,1
3.0646,7.373,180,545,819,2,2.265,1
3.0828,18.148,181,545,819,2,3.589,1
3.0981,15.395,182,545,819,2,2.238,1
3.1154,17.254,183,545,819,2,4.046,1
3.1313,15.873,184,545,819,2,2.976,1
3.1561,24.849,185,545,819,2,2.430,1
3.1731,16.950,186,545,819,2,2.618,1
3.1857,12.611,187,545,819,2,2.687,1
3.1961,10.391,188,545,819,2,2.892,1
3.2128,16.705,189,545,819,2,3.696,1
3.2279,15.075,190,545,819,2,2.588,1
3.2435,15.650,191,545,819,2,2.777,1
3.2593,15.835,192,545,819,2,2.732,1
3.2766,17.299,193,545,819,2,2.425,1
3.2889,12.293,194,545,819,2,2.274,1
3.3044,15.476,195,545,819,2,2.885,1
3.3202,15.817,196,545,819,2,2.387,1
3.3352,14.952,197,545,819,2,2.553,1
3.3539,18.710,198,545,819,2,2.605,1
3.3837,29.854,199,545,819,2,3.639,1
3.3901,6.386,200,545,819,2,2.800,1
3.4053,15.165,201,545,819,2,2.774,1
3.4217,16.373,202,545,819,2,2.775,1
3.4368,15.158,203,545,819,2,2.300,1
3.4529,16.122,204,545,819,2,2.288,1
3.4677,14.780,205,545,819,2,2.203,1
3.4971,29.414,206,545,819,2,3.616,1
3.5055,8.378,207,545,819,2,3.057,1
3.5300,24.464,208,545,819,2,2.853,1
3.5480,18.023,209,545,819,2,4.434,1
3.5618,13.845,210,545,819,2,2.572,1
3.5684,6.534,211,545,819,2,2.758,1
3.5879,19.530,212,545,819,2,2.739,1
3.5992,11.292,213,545,819,2,2.651,1
3.6170,17.807,214,545,819,2,3.416,1
3.6318,14.823,215,545,819,2,2.190,1
3.6509,19.097,216,545,819,2,2.893,1
3.6653,14.323,217,545,819,2,2.155,1
3.6874,22.113,218,545,819,2,2.832,1
3.6976,10.195,219,545,819,2,2.202,1
3.7188,21.213,220,545,819,2,2.850,1
3.7302,11.438,221,545,819,2,2.239,1
3.7625,32.271,222,545,819,2,3.142,1
3.7727,10.208,223,545,819,2,3.055,1
3.7845,11.827,224,545,819,2,2.598,1
3.7979,13.354,225,545,819,2,2.209,1
3.8170,19.169,226,545,819,2,2.436,1
3.8318,14.744,227,545,819,2,2.757,1
3.8628,31.020,228,545,819,2,3.338,1
3.8721,9.318,229,545,819,2,2.889,1
3.8847,12.603,230,545,819,2,2.712,1
3.9002,15.429,231,545,819,2,2.130,1
3.9229,22.700,232,545,819,2,2.832,1
3.9323,9.442,233,545,819,2,2.150,1
3.9505,18.181,234,545,819,2,2.619,1
3.9696,19.151,235,545,819,2,2.243,1
3.9843,14.717,236,545,819,2,3.023,1
3.9999,15.522,237,545,819,2,2.718,1
4.0252,25.332,238,545,819,2,3.077,1
4.0341,8.879,239,545,819,2,2.746,1
4.0597,25.626,240,545,819,2,2.920,1
4.0665,6.781,241,545,819,2,2.739,1
4.0835,17.043,242,545,819,2,2.439,1
4.0983,14.791,243,545,819,2,2.766,1
4.1253,26.969,244,545,819,2,2.283,1
4.1320,6.702,245,545,819,2,2.485,1
4.1517,19.698,246,545,819,2,3.000,1
4.1689,17.213,247,545,819,2,2.923,1
4.1838,14.868,248,545,819,2,2.493,1
4.2093,25.534,249,545,819,2,3.032,1
4.2173,8.032,250,545,819,2,2.852,1
4.2400,22.658,251,545,819,2,2.169,1
4.2515,11.470,252,545,819,2,3.181,1
4.2655,14.066,253,545,819,2,2.811,1
4.2834,17.859,254,545,819,2,3.005,1
4.2986,15.174,255,545,819,2,2.210,1
4.3273,28.735,256,545,819,2,2.296,1
4.3336,6.254,257,545,819,2,2.701,1
4.3498,16.283,258,545,819,2,2.426,1
4.3721,22.263,259,545,819,2,2.174,1
4.3842,12.079,260,545,819,2,3.281,1
4.3976,13.448,261,545,819,2,2.420,1
4.4167,19.025,262,545,819,2,3.337,1
4.4318,15.107,263,545,819,2,2.527,1
4.4510,19.267,264,545,819,2,2.795,1
4.4638,12.788,265,545,819,2,2.426,1
4.4843,20.492,266,545,819,2,3.339,1
4.5035,19.213,267,545,819,2,2.750,1
4.5243,20.740,268,545,819,2,2.781,1
4.5469,22.611,269,545,819,2,4.694,1
4.5637,16.877,270,545,819,2,3.706,1
4.5810,17.232,271,545,819,2,3.583,1
4.5956,14.590,272,545,819,2,2.867,1
4.6099,14.356,273,545,819,2,2.517,1
4.6352,25.254,274,545,819,2,2.588,1
4.6409,5.704,275,545,819,2,2.188,1
4.6574,16.487,276,545,819,2,2.101,1
4.6722,14.854,277,545,819,2,2.747,1
4.6895,17.226,278,545,819,2,2.761,1
4.7032,13.737,279,545,819,2,2.292,1
4.7205,17.295,280,545,819,2,2.816,1
4.7345,14.050,281,545,819,2,2.216,1
4.7524,17.875,282,545,819,2,2.402,1
4.7796,27.191,283,545,819,2,3.309,1
4.7882,8.589,284,545,819,2,2.690,1
4.8159,27.758,285,545,819,2,4.012,1
4.8224,6.420,286,545,819,2,2.303,1
4.8382,15.852,287,545,819,2,2.319,1
4.8546,16.374,288,545,819,2,2.262,1
4.8766,21.996,289,545,819,2,3.970,1
4.8970,20.432,290,545,819,2,3.381,1
4.9080,11.000,291,545,819,2,3.066,1
4.9178,9.767,292,545,819,2,2.718,1
4.9315,13.720,293,545,819,2,2.270,1
4.9497,18.191,294,545,819,2,3.464,1
4.9742,24.497,295,545,819,2,2.450,1
4.9839,9.741,296,545,819,2,2.570,1
4.9980,14.016,297,545,819,2,2.400,1
5.0171,19.100,298,545,819,2,2.719,1
5.0324,15.381,299,545,819,2,3.083,1
5.0504,17.926,300,545,819,2,2.882,1
5.0665,16.110,301,545,819,2,3.460,1
5.0864,19.896,302,545,819,2,2.769,1
5.1024,16.013,303,545,819,2,2.319,1
5.1202,17.831,304,545,819,2,2.247,1
5.1353,15.116,305,545,819,2,2.266,1
5.1544,19.075,306,545,819,2,2.862,1
5.1674,13.036,307,545,819,2,2.238,1
5.1861,18.662,308,545,819,2,2.426,1
5.2047,18.632,309,545,819,2,3.516,1
5.2166,11.883,310,545,819,2,3.488,1
5.2322,15.568,311,545,819,2,2.471,1
5.2504,18.185,312,545,819,2,2.691,1
5.2650,14.619,313,545,819,2,2.349,1
5.2834,18.460,314,545,819,2,3.319,1
5.2982,14.758,315,545,819,2,3.031,1
5.3172,18.958,316,545,819,2,2.543,1
5.3315,14.316,317,545,819,2,2.436,1
5.3497,18.259,318,545,819,2,3.444,1
5.3642,14.428,319,545,819,2,2.423,1
5.3838,19.630,320,545,819,2,2.488,1
5.3983,14.537,321,545,819,2,2.434,1
5.4164,18.041,322,545,819,2,3.294,1
5.4304,14.007,323,545,819,2,2.835,1
5.4540,23.640,324,545,819,2,2.311,1
5.4752,21.220,325,545,819,2,3.065,1
5.4862,10.948,326,545,819,2,3.583,1
5.5048,18.638,327,545,819,2,3.248,1
5.5231,18.290,328,545,819,2,3.193,1
5.5397,16.542,329,545,819,2,2.423,1
5.5674,27.769,330,545,819,2,2.635,1
5.5827,15.323,331,545,819,2,4.920,1
5.5995,16.748,332,545,819,2,2.529,1
5.6181,18.596,333,545,819,2,3.375,1
5.6249,6.796,334,545,819,2,2.245,1
5.6415,16.661,335,545,819,2,2.346,1
5.6575,15.993,336,545,819,2,2.313,1
5.6728,15.245,337,545,819,2,2.783,1
5.6890,16.208,338,545,819,2,2.576,1
5.7040,15.027,339,545,819,2,3.041,1
5.7204,16.376,340,545,819,2,2.775,1
5.7457,25.313,341,545,819,2,2.982,1
5.7618,16.128,342,545,819,2,2.403,1
5.7739,12.046,343,545,819,2,2.810,1
5.7847,10.803,344,545,819,2,2.526,1
5.7992,14.536,345,545,819,2,2.429,1
5.8162,17.023,346,545,819,2,3.277,1
5.8310,14.761,347,545,819,2,2.868,1
5.8501,19.130,348,545,819,2,2.522,1
5.8647,14.555,349,545,819,2,2.418,1
5.8926,27.958,350,545,819,2,2.343,1
5.8990,6.396,351,545,819,2,2.337,1
5.9168,17.804,352,545,819,2,2.843,1
5.9311,14.213,353,545,819,2,2.964,1
5.9500,18.925,354,545,819,2,2.501,1
5.9640,13.997,355,545,819,2,2.410,1
5.9833,19.278,356,545,819,2,2.717,1
6.0094,26.117,357,545,819,2,2.632,1
6.0183,8.953,358,545,819,2,2.919,1
6.0321,13.791,359,545,819,2,2.438,1
6.0502,18.101,360,545,819,2,3.321,1
6.0642,13.988,361,545,819,2,2.494,1
6.0826,18.419,362,545,819,2,3.556,1
6.0967,14.105,363,545,819,2,2.491,1
6.1244,27.673,364,545,819,2,2.739,1
6.1315,7.043,365,545,819,2,2.791,1
6.1512,19.738,366,545,819,2,2.786,1
6.1741,22.934,367,545,819,2,2.649,1
6.1829,8.758,368,545,819,2,3.576,1
6.1971,14.216,369,545,819,2,2.349,1
6.2158,18.714,370,545,819,2,3.646,1
6.2307,14.871,371,545,819,2,2.372,1
6.2512,20.497,372,545,819,2,3.621,1
6.2639,12.741,373,545,819,2,2.209,1
6.2833,19.417,374,545,819,2,3.592,1
6.3004,17.060,375,545,819,2,2.878,1
6.3174,17.022,376,545,819,2,2.491,1
6.3315,14.131,377,545,819,2,2.815,1
6.3501,18.553,378,545,819,2,2.639,1
6.3720,21.848,379,545,819,2,2.197,1
6.3829,10.999,380,545,819,2,3.397,1
6.4052,22.263,381,545,819,2,2.254,1
6.4263,21.103,382,545,819,2,2.327,1
6.4386,12.277,383,545,819,2,3.154,1
6.4578,19.203,384,545,819,2,2.165,1
6.4650,7.183,385,545,819,2,2.810,1
6.4842,19.259,386,545,819,2,4.278,1
6.5074,23.199,387,545,819,2,2.623,1
6.5234,16.013,388,545,819,2,2.940,1
6.5397,16.239,389,545,819,2,2.361,1
6.5577,18.021,390,545,819,2,2.220,1
6.5806,22.918,391,545,819,2,3.275,1
6.5886,8.019,392,545,819,2,2.220,1
6.6107,22.013,393,545,819,2,3.244,1
6.6297,19.084,394,545,819,2,2.304,1
6.6355,5.758,395,545,819,2,2.275,1
6.6599,24.375,396,545,819,2,3.059,1
6.6664,6.531,397,545,819,2,2.344,1
6.6829,16.470,398,545,819,2,3.667,1
6.7009,18.011,399,545,819,2,3.249,1
6.7281,27.200,400,545,819,2,2.685,1
6.7348,6.699,401,545,819,2,2.523,1
6.7599,25.140,402,545,819,2,2.854,1
6.7683,8.403,403,545,819,2,2.355,1
6.7858,17.469,404,545,819,2,2.951,1
6.8142,28.389,405,545,819,2,3.639,1
6.8210,6.799,406,545,819,2,2.704,1
6.8497,28.730,407,545,819,2,4.062,1
6.8560,6.286,408,545,819,2,2.394,1
6.8824,26.443,409,545,819,2,3.740,1
6.9090,26.553,410,545,819,2,3.031,1
6.9222,13.216,411,545,819,2,2.797,1
6.9560,33.784,412,545,819,2,2.641,1
6.9698,13.758,413,545,819,2,3.350,1
6.9789,9.168,414,545,819,2,3.350,1
6.9948,15.864,415,545,819,2,2.663,1
7.0183,23.521,416,545,819,2,3.110,1
7.0293,10.987,417,545,819,2,2.846,1
7.0470,17.736,418,545,819,2,2.777,1
7.0619,14.834,419,545,819,2,2.413,1
7.0883,26.406,420,545,819,2,2.631,1
7.0941,5.837,421,545,819,2,2.152,1
7.1090,14.914,422,545,819,2,2.594,1
7.1252,16.125,423,545,819,2,2.175,1
7.1419,16.708,424,545,819,2,2.718,1
7.1720,30.096,425,545,819,2,2.631,1
7.1881,16.126,426,545,819,2,2.401,1
7.1940,5.913,427,545,819,2,2.124,1
7.2211,27.106,428,545,819,2,2.543,1
7.2324,11.346,429,545,819,2,2.542,1
7.2425,10.103,430,545,819,2,2.475,1
7.2594,16.881,431,545,819,2,2.628,1
7.2726,13.207,432,545,819,2,2.215,1
7.2917,19.040,433,545,819,2,2.613,1
7.3063,14.667,434,545,819,2,2.784,1
7.3222,15.907,435,545,819,2,2.393,1
7.3371,14.839,436,545,819,2,2.888,1
7.3540,16.923,437,545,819,2,2.653,1
7.3719,17.927,438,545,819,2,2.832,1
7.3871,15.130,439,545,819,2,2.249,1
7.4013,14.270,440,545,819,2,2.590,1
7.4201,18.733,441,545,819,2,2.912,1
7.4336,13.530,442,545,819,2,2.437,1
7.4506,16.996,443,545,819,2,2.814,1
7.4648,14.211,444,545,819,2,2.859,1
7.4934,28.543,445,545,819,2,4.488,1
7.5117,18.332,446,545,819,2,3.389,1
7.5260,14.357,447,545,819,2,2.488,1
7.5394,13.320,448,545,819,2,2.433,1
7.5576,18.274,449,545,819,2,2.676,1
7.5868,29.193,450,545,819,2,3.612,1
7.5967,9.888,451,545,819,2,2.842,1
7.6087,12.006,452,545,819,2,2.315,1
7.6326,23.830,453,545,819,2,3.421,1
7.6391,6.507,454,545,819,2,2.226,1
7.6557,16.663,455,545,819,2,2.688,1
7.6695,13.821,456,545,819,2,2.335,1
7.6879,18.345,457,545,819,2,2.726,1
7.7053,17.417,458,545,819,2,2.945,1
7.7223,16.979,459,545,819,2,2.637,1
7.7474,25.148,460,545,819,2,3.337,1
7.7557,8.261,461,545,819,2,2.437,1
7.7688,13.098,462,545,819,2,2.675,1
7.7862,17.368,463,545,819,2,2.345,1
7.8001,13.895,464,545,819,2,2.629,1
7.8165,16.404,465,545,819,2,3.414,1
7.8299,13.480,466,545,819,2,2.533,1
7.8468,16.827,467,545,819,2,3.319,1
7.8616,14.850,468,545,819,2,2.528,1
7.8804,18.814,469,545,819,2,2.970,1
7.8950,14.566,470,545,819,2,2.225,1
7.9233,28.309,471,545,819,2,3.141,1
7.9291,5.758,472,545,819,2,2.679,1
7.9461,17.009,473,545,819,2,2.593,1
7.9608,14.774,474,545,819,2,2.133,1
7.9799,19.093,475,545,819,2,3.474,1
7.9942,14.267,476,545,819,2,2.142,1
8.0223,28.100,477,545,819,2,3.548,1
8.0291,6.816,478,545,819,2,2.610,1
8.0466,17.467,479,545,819,2,2.551,1
8.0633,16.702,480,545,819,2,2.140,1
8.0878,24.484,481,545,819,2,3.086,1
8.1037,15.975,482,545,819,2,2.357,1
8.1143,10.543,483,545,819,2,3.813,1
8.1416,27.346,484,545,819,2,2.851,1
8.1563,14.699,485,545,819,2,2.780,1
8.1722,15.872,486,545,819,2,2.567,1
8.1889,16.691,487,545,819,2,3.171,1
8.1947,5.789,488,545,819,2,2.120,1
8.2131,18.373,489,545,819,2,3.083,1
8.2280,14.960,490,545,819,2,2.639,1
8.2469,18.836,491,545,819,2,3.591,1
8.2626,15.766,492,545,819,2,2.583,1
8.2812,18.582,493,545,819,2,3.229,1
8.2946,13.403,494,545,819,2,2.168,1
8.3133,18.654,495,545,819,2,3.459,1
8.3286,15.322,496,545,819,2,2.173,1
8.3460,17.380,497,545,819,2,2.640,1
8.3608,14.836,498,545,819,2,2.122,1
8.3799,19.146,499,545,819,2,3.516,1
8.3949,14.927,500,545,819,2,2.672,1
8.4133,18.409,501,545,819,2,2.892,1
8.4299,16.640,502,545,819,2,2.474,1
8.4477,17.805,503,545,819,2,3.314,1
8.4632,15.435,504,545,819,2,2.487,1
8.4833,20.179,505,545,819,2,3.373,1
8.5053,21.977,506,545,819,2,3.988,1
8.5385,33.143,507,545,819,2,3.438,1
8.5553,16.807,508,545,819,2,3.649,1
8.5622,6.922,509,545,819,2,2.269,1
8.5887,26.471,510,545,819,2,3.131,1
8.6039,15.226,511,545,819,2,2.697,1
8.6210,17.140,512,545,819,2,3.216,1
8.6460,25.008,513,545,819,2,3.512,1
8.6566,10.529,514,545,819,2,2.752,1
8.6672,10.592,515,545,819,2,3.098,1
8.6825,15.341,516,545,819,2,3.309,1
8.6980,15.485,517,545,819,2,2.495,1
8.7216,23.604,518,545,819,2,3.588,1
8.7295,7.872,519,545,819,2,2.664,1
8.7517,22.208,520,545,819,2,3.395,1
8.7718,20.162,521,545,819,2,2.735,1
8.7840,12.197,522,545,819,2,3.622,1
8.8025,18.465,523,545,819,2,3.255,1
8.8181,15.566,524,545,819,2,4.135,1
8.8318,13.765,525,545,819,2,2.483,1
8.8476,15.760,526,545,819,2,2.915,1
8.8576,10.009,527,545,819,2,2.263,1
8.8758,18.161,528,545,819,2,2.542,1
8.8921,16.376,529,545,819,2,2.819,1
8.9188,26.679,530,545,819,2,3.252,1
8.9370,18.206,531,545,819,2,3.054,1
8.9441,7.061,532,545,819,2,3.221,1
8.9697,25.637,533,545,819,2,3.570,1
8.9860,16.269,534,545,819,2,3.956,1
8.9946,8.630,535,545,819,2,2.678,1
9.0093,14.644,536,545,819,2,2.441,1
9.0286,19.351,537,545,819,2,2.125,1
9.0417,13.047,538,545,819,2,2.767,1
9.0600,18.308,539,545,819,2,2.213,1
9.0722,12.234,540,545,819,2,2.389,1
9.0898,17.576,541,545,819,2,2.163,1
9.1030,13.259,542,545,819,2,2.636,1
9.1206,17.569,543,545,819,2,2.335,1
9.1349,14.323,544,545,819,2,2.929,1
9.1544,19.500,545,545,819,2,2.836,1
9.1687,14.277,546,545,819,2,2.752,1
9.1959,27.193,547,545,819,2,2.961,1
9.2129,17.039,548,545,819,2,3.912,1
9.2278,14.818,549,545,819,2,2.310,1
9.2342,6.412,550,545,819,2,2.557,1
9.2607,26.559,551,545,819,2,2.342,1
9.2741,13.386,552,545,819,2,2.604,1
9.2864,12.328,553,545,819,2,3.430,1
9.3010,14.614,554,545,819,2,2.826,1
9.3179,16.869,555,545,819,2,2.944,1
9.3420,24.048,556,545,819,2,2.300,1
9.3519,9.945,557,545,819,2,2.774,1
9.3675,15.551,558,545,819,2,2.437,1
9.3931,25.612,559,545,819,2,2.705,1
9.4098,16.704,560,545,819,2,2.952,1
9.4206,10.832,561,545,819,2,3.787,1
9.4339,13.274,562,545,819,2,2.341,1
9.4595,25.639,563,545,819,2,2.299,1
9.4769,17.395,564,545,819,2,3.115,1
9.4977,20.745,565,545,819,2,3.387,1
9.5193,21.604,566,545,819,2,4.683,1
9.5359,16.634,567,545,819,2,3.138,1
9.5547,18.831,568,545,819,2,3.643,1
9.5681,13.388,569,545,819,2,3.318,1
9.5763,8.134,570,545,819,2,2.572,1
9.5949,18.668,571,545,819,2,2.676,1
9.6095,14.569,572,545,819,2,2.552,1
9.6326,23.103,573,545,819,2,2.318,1
9.6388,6.233,574,545,819,2,2.839,1
9.6627,23.863,575,545,819,2,2.336,1
9.6798,17.154,576,545,819,2,2.800,1
9.6875,7.682,577,545,819,2,3.472,1
9.7040,16.454,578,545,819,2,2.735,1
9.7232,19.184,579,545,819,2,2.194,1
9.7330,9.795,580,545,819,2,2.145,1
9.7514,18.426,581,545,819,2,2.570,1
9.7662,14.861,582,545,819,2,2.698,1
9.7853,19.100,583,545,819,2,3.517,1
9.7986,13.288,584,545,819,2,2.166,1
9.8188,20.215,585,545,819,2,3.058,1
9.8327,13.855,586,545,819,2,2.143,1
9.8515,18.761,587,545,819,2,2.918,1
9.8744,22.963,588,545,819,2,2.422,1
9.8851,10.677,589,545,819,2,2.829,1
9.8991,14.020,590,545,819,2,2.680,1
9.9181,18.983,591,545,819,2,2.794,1
9.9331,14.987,592,545,819,2,2.604,1
9.9523,19.251,593,545,819,2,3.183,1
9.9664,14.057,594,545,819,2,2.616,1
9.9857,19.272,595,545,819,2,2.698,1
9.9989,13.257,596,545,819,2,2.293,1
10.0270,28.067,597,545,819,2,2.628,1
10.0335,6.477,598,545,819,2,2.648,1
10.0512,17.706,599,545,819,2,2.544,1
10.0665,15.300,600,545,819,2,2.652,1
10.0929,26.436,601,545,819,2,2.974,1
10.0998,6.835,602,545,819,2,2.628,1
10.1179,18.191,603,545,819,2,2.834,1
10.1329,14.932,604,545,819,2,2.127,1
10.1524,19.489,605,545,819,2,3.055,1
10.1751,22.780,606,545,819,2,2.317,1
10.1852,10.015,607,545,819,2,2.620,1
10.1994,14.244,608,545,819,2,2.720,1
10.2188,19.400,609,545,819,2,2.936,1
10.2332,14.394,610,545,819,2,2.116,1
10.2516,18.416,611,545,819,2,2.541,1
10.2672,15.591,612,545,819,2,2.638,1
10.2846,17.369,613,545,819,2,2.560,1
10.2983,13.768,614,545,819,2,2.097,1
10.3237,25.367,615,545,819,2,2.535,1
10.3323,8.604,616,545,819,2,2.670,1
10.3521,19.755,617,545,819,2,3.116,1
10.3670,14.967,618,545,819,2,2.250,1
10.3843,17.306,619,545,819,2,2.516,1
10.3984,14.076,620,545,819,2,2.205,1
10.4283,29.848,621,545,819,2,2.269,1
10.4430,14.708,622,545,819,2,2.284,1
10.4518,8.860,623,545,819,2,2.685,1
10.4758,23.941,624,545,819,2,2.482,1
10.4873,11.575,625,545,819,2,3.663,1
10.5075,20.180,626,545,819,2,3.735,1
10.5379,30.353,627,545,819,2,3.446,1
10.5497,11.788,628,545,819,2,2.393,1
10.5595,9.821,629,545,819,2,2.108,1
10.5794,19.892,630,545,819,2,3.004,1
10.5919,12.549,631,545,819,2,2.135,1
10.6080,16.054,632,545,819,2,2.589,1
10.6273,19.268,633,545,819,2,2.189,1
10.6562,28.936,634,545,819,2,3.479,1
10.6800,23.795,635,545,819,2,3.848,1
10.6917,11.760,636,545,819,2,2.583,1
10.7042,12.488,637,545,819,2,3.251,1
10.7245,20.319,638,545,819,2,2.860,1
10.7336,9.031,639,545,819,2,2.701,1
10.7426,9.013,640,545,819,2,2.521,1
10.7690,26.431,641,545,819,2,2.715,1
10.7751,6.102,642,545,819,2,2.447,1
10.7917,16.599,643,545,819,2,2.695,1
10.8069,15.165,644,545,819,2,2.261,1
10.8239,17.037,645,545,819,2,2.185,1
10.8385,14.580,646,545,819,2,2.336,1
10.8634,24.886,647,545,819,2,2.396,1
10.8694,5.971,648,545,819,2,2.729,1
10.8952,25.825,649,545,819,2,2.380,1
10.9090,13.789,650,545,819,2,3.486,1
10.9276,18.590,651,545,819,2,2.368,1
10.9324,4.837,652,545,819,2,2.184,1
10.9511,18.663,653,545,819,2,2.296,1
10.9681,17.048,654,545,819,2,2.171,1
10.9854,17.290,655,545,819,2,3.190,1
10.9994,13.973,656,545,819,2,2.623,1
11.0185,19.161,657,545,819,2,2.998,1
11.0322,13.642,658,545,819,2,2.394,1
11.0515,19.313,659,545,819,2,2.372,1
11.0749,23.419,660,545,819,2,2.406,1
11.0846,9.733,661,545,819,2,2.335,1
11.0986,13.948,662,545,819,2,2.135,1
11.1179,19.328,663,545,819,2,2.246,1
11.1317,13.771,664,545,819,2,2.138,1
