elapsed_seconds,present_gap_ms,frame_id,width,height,bitmap_allocations,native_crop_ms,generation2_collections
44.0211,18.134,2572,545,738,2,2.182,1
44.0367,15.592,2573,545,738,2,2.271,1
44.0560,19.317,2574,545,738,2,2.278,1
44.0703,14.303,2575,545,738,2,2.380,1
44.0888,18.508,2576,545,738,2,2.533,1
44.1044,15.569,2577,545,738,2,2.730,1
44.1225,18.118,2578,545,738,2,2.316,1
44.1365,14.018,2579,545,738,2,2.242,1
44.1563,19.790,2580,545,738,2,2.339,1
44.1701,13.814,2581,545,738,2,2.317,1
44.1891,18.966,2582,545,738,2,2.749,1
44.2035,14.415,2583,545,738,2,2.335,1
44.2227,19.182,2584,545,738,2,2.750,1
44.2369,14.139,2585,545,738,2,2.274,1
44.2552,18.378,2586,545,738,2,2.178,1
44.2702,14.984,2587,545,738,2,3.051,1
44.2886,18.411,2588,545,738,2,2.197,1
44.3046,15.940,2589,545,738,2,3.075,1
44.3222,17.631,2590,545,738,2,2.280,1
44.3366,14.383,2591,545,738,2,2.216,1
44.3559,19.276,2592,545,738,2,2.544,1
44.3699,14.084,2593,545,738,2,2.519,1
44.3884,18.457,2594,545,738,2,2.287,1
44.4038,15.385,2595,545,738,2,3.394,1
44.4216,17.846,2596,545,738,2,2.172,1
44.4392,17.591,2597,545,738,2,3.302,1
44.4607,21.445,2598,545,738,2,3.268,1
44.4810,20.361,2599,545,738,2,3.346,1
44.5107,29.646,2600,545,738,2,3.708,1
44.5361,25.412,2601,545,738,2,3.359,1
44.5662,30.097,2602,545,738,2,3.734,1
44.5917,25.487,2603,545,738,2,3.914,1
44.6175,25.876,2604,545,738,2,3.952,1
44.6462,28.687,2605,545,738,2,2.917,1
44.6693,23.074,2606,545,738,2,3.118,1
44.6898,20.530,2607,545,738,2,3.692,1
44.7130,23.181,2608,545,738,2,3.801,1
44.7387,25.674,2609,545,738,2,3.318,1
44.7669,28.203,2610,545,738,2,3.408,1
44.7904,23.463,2611,545,738,2,4.526,1
44.8100,19.674,2612,545,738,2,3.423,1
44.8298,19.740,2613,545,738,2,4.255,1
44.8485,18.773,2614,545,738,2,2.984,1
44.8682,19.620,2615,545,738,2,2.659,1
44.8912,23.083,2616,545,738,2,3.377,1
44.9111,19.861,2617,545,738,2,5.105,1
44.9333,22.168,2618,545,738,2,3.118,1
44.9546,21.282,2619,545,738,2,3.106,1
44.9759,21.302,2620,545,738,2,3.058,1
44.9973,21.489,2621,545,738,2,2.378,1
45.0212,23.823,2622,545,738,2,3.405,1
45.0426,21.469,2623,545,738,2,2.731,1
45.0682,25.544,2624,545,738,2,3.180,1
45.0899,21.762,2625,545,738,2,3.398,1
45.1108,20.863,2626,545,738,2,3.479,1
45.1311,20.326,2627,545,738,2,3.050,1
45.1519,20.743,2628,545,738,2,4.031,1
45.1692,17.333,2629,545,738,2,3.321,1
45.1925,23.264,2630,545,738,2,3.854,1
45.2161,23.627,2631,545,738,2,3.940,1
45.2360,19.951,2632,545,738,2,3.512,1
45.2622,26.118,2633,545,738,2,3.389,1
45.2842,22.029,2634,545,738,2,4.343,1
45.3057,21.460,2635,545,738,2,2.843,1
45.3255,19.836,2636,545,738,2,2.508,1
45.3432,17.670,2637,545,738,2,3.181,1
45.3600,16.809,2638,545,738,2,2.358,1
45.3778,17.857,2639,545,738,2,2.973,1
45.3950,17.188,2640,545,738,2,2.295,1
45.4133,18.292,2641,545,738,2,2.979,1
45.4356,22.253,2642,545,738,2,2.932,1
45.4620,26.423,2643,545,738,2,7.517,1
45.4878,25.814,2644,545,738,2,5.420,1
45.5190,31.216,2645,545,738,2,5.848,1
45.5408,21.800,2646,545,738,2,2.411,1
45.5611,20.300,2647,545,738,2,2.166,1
45.5776,16.460,2648,545,738,2,3.574,1
45.5934,15.844,2649,545,738,2,2.393,1
45.6095,16.131,2650,545,738,2,2.923,1
45.6245,14.914,2651,545,738,2,2.421,1
45.6391,14.638,2652,545,738,2,2.267,1
45.6564,17.290,2653,545,738,2,2.813,1
45.6727,16.320,2654,545,738,2,2.528,1
45.6928,20.071,2655,545,738,2,2.192,1
45.7066,13.850,2656,545,738,2,2.197,1
45.7234,16.769,2657,545,738,2,2.143,1
45.7362,12.791,2658,545,738,2,2.732,1
45.7526,16.397,2659,545,738,2,2.601,1
45.7654,12.819,2660,545,738,2,2.127,1
45.7824,17.003,2661,545,738,2,3.483,1
45.7944,11.988,2662,545,738,2,2.669,1
45.8101,15.662,2663,545,738,2,2.583,1
45.8281,18.065,2664,545,738,2,2.121,1
45.8448,16.711,2665,545,738,2,2.605,1
45.8608,15.969,2666,545,738,2,2.671,1
45.8776,16.810,2667,545,738,2,2.871,1
45.8931,15.453,2668,545,738,2,2.696,1
45.9105,17.419,2669,545,738,2,2.579,1
45.9263,15.813,2670,545,738,2,2.126,1
45.9441,17.791,2671,545,738,2,2.611,1
45.9597,15.643,2672,545,738,2,2.288,1
45.9821,22.354,2673,545,738,2,3.092,1
45.9956,13.510,2674,545,738,2,2.667,1
46.0100,14.424,2675,545,738,2,2.539,1
46.0259,15.900,2676,545,738,2,2.139,1
46.0440,18.056,2677,545,738,2,2.625,1
46.0593,15.299,2678,545,738,2,2.134,1
46.0786,19.305,2679,545,738,2,2.742,1
46.0927,14.121,2680,545,738,2,2.354,1
46.1105,17.819,2681,545,738,2,3.116,1
46.1263,15.752,2682,545,738,2,2.350,1
46.1437,17.461,2683,545,738,2,2.545,2
46.1593,15.603,2684,545,738,2,2.381,2
46.1772,17.857,2685,545,738,2,2.721,2
46.1933,16.071,2686,545,738,2,2.718,2
46.2109,17.632,2687,545,738,2,2.639,2
46.2262,15.297,2688,545,738,2,2.140,2
46.2441,17.927,2689,545,738,2,2.155,2
46.2614,17.310,2690,545,738,2,2.644,2
46.2767,15.230,2691,545,738,2,2.552,2
46.2943,17.634,2692,545,738,2,2.185,2
46.3102,15.901,2693,545,738,2,2.640,2
46.3260,15.791,2694,545,738,2,2.131,2
46.3441,18.133,2695,545,738,2,2.562,2
46.3591,14.972,2696,545,738,2,2.123,2
46.3789,19.801,2697,545,738,2,2.636,2
46.3939,14.999,2698,545,738,2,2.335,2
46.4108,16.897,2699,545,738,2,2.840,2
46.4259,15.087,2700,545,738,2,2.170,2
46.4449,19.051,2701,545,738,2,2.568,2
46.4597,14.744,2702,545,738,2,2.129,2
46.4778,18.156,2703,545,738,2,2.614,2
46.4927,14.825,2704,545,738,2,2.220,2
46.5124,19.713,2705,545,738,2,2.850,2
46.5263,13.912,2706,545,738,2,2.654,2
46.5448,18.497,2707,545,738,2,3.213,2
46.5591,14.359,2708,545,738,2,2.117,2
46.5782,19.112,2709,545,738,2,2.683,2
46.5930,14.768,2710,545,738,2,2.669,2
46.6105,17.514,2711,545,738,2,2.532,2
46.6281,17.547,2712,545,738,2,2.717,2
46.6447,16.592,2713,545,738,2,3.089,2
46.6607,16.032,2714,545,738,2,2.207,2
46.6771,16.381,2715,545,738,2,2.750,2
46.6926,15.471,2716,545,738,2,2.269,2
46.7116,19.072,2717,545,738,2,3.114,2
46.7260,14.387,2718,545,738,2,2.132,2
46.7441,18.120,2719,545,738,2,2.657,2
46.7594,15.298,2720,545,738,2,2.128,2
46.7771,17.721,2721,545,738,2,2.626,2
46.7927,15.592,2722,545,738,2,2.119,2
46.8102,17.483,2723,545,738,2,2.509,2
46.8259,15.666,2724,545,738,2,2.117,2
46.8434,17.536,2725,545,738,2,2.586,2
46.8597,16.273,2726,545,738,2,2.624,2
46.8787,18.979,2727,545,738,2,3.135,2
46.8933,14.628,2728,545,738,2,2.618,2
46.9125,19.208,2729,545,738,2,2.558,2
46.9275,14.946,2730,545,738,2,2.689,2
46.9439,16.400,2731,545,738,2,2.748,2
46.9594,15.506,2732,545,738,2,2.297,2
46.9786,19.198,2733,545,738,2,3.204,2
46.9932,14.673,2734,545,738,2,2.361,2
47.0116,18.349,2735,545,738,2,3.427,2
47.0263,14.716,2736,545,738,2,2.131,2
47.0435,17.149,2737,545,738,2,2.578,2
47.0593,15.887,2738,545,738,2,2.124,2
47.0783,18.998,2739,545,738,2,3.088,2
47.0924,14.096,2740,545,738,2,2.147,2
47.1099,17.513,2741,545,738,2,2.591,2
47.1271,17.160,2742,545,738,2,2.821,2
47.1436,16.541,2743,545,738,2,2.536,2
47.1622,18.602,2744,545,738,2,2.627,2
47.1777,15.433,2745,545,738,2,2.906,2
47.1944,16.749,2746,545,738,2,2.178,2
47.2104,15.948,2747,545,738,2,2.403,2
47.2261,15.722,2748,545,738,2,2.136,2
47.2437,17.580,2749,545,738,2,2.546,2
47.2595,15.844,2750,545,738,2,2.130,2
47.2776,18.101,2751,545,738,2,2.575,2
47.2926,14.956,2752,545,738,2,2.140,2
47.3118,19.259,2753,545,738,2,3.104,2
47.3264,14.521,2754,545,738,2,2.639,2
47.3439,17.581,2755,545,738,2,2.565,2
47.3590,15.093,2756,545,738,2,2.135,2
47.3773,18.289,2757,545,738,2,2.610,2
47.3931,15.794,2758,545,738,2,2.631,2
47.4121,18.993,2759,545,738,2,2.730,2
47.4260,13.865,2760,545,738,2,2.225,2
47.4449,18.935,2761,545,738,2,3.463,2
47.4617,16.809,2762,545,738,2,2.149,2
47.4777,16.006,2763,545,738,2,2.638,2
47.4931,15.350,2764,545,738,2,2.322,2
47.5121,19.019,2765,545,738,2,2.832,2
47.5259,13.770,2766,545,738,2,2.121,2
47.5439,18.073,2767,545,738,2,2.127,2
47.5615,17.515,2768,545,738,2,2.397,2
47.5773,15.820,2769,545,738,2,2.639,2
47.5927,15.460,2770,545,738,2,2.156,2
47.6118,19.026,2771,545,738,2,3.105,2
47.6262,14.469,2772,545,738,2,2.626,2
47.6456,19.392,2773,545,738,2,3.195,2
47.6613,15.635,2774,545,738,2,2.701,2
47.6777,16.412,2775,545,738,2,2.700,2
47.6929,15.194,2776,545,738,2,2.314,2
47.7116,18.700,2777,545,738,2,2.577,2
47.7267,15.136,2778,545,738,2,2.679,2
47.7445,17.799,2779,545,738,2,2.637,2
47.7620,17.505,2780,545,738,2,2.629,2
47.7780,16.020,2781,545,738,2,3.169,2
47.7925,14.457,2782,545,738,2,2.107,2
47.8110,18.486,2783,545,738,2,2.600,2
47.8260,15.016,2784,545,738,2,2.143,2
47.8451,19.123,2785,545,738,2,2.687,2
47.8592,14.112,2786,545,738,2,2.137,2
47.8775,18.275,2787,545,738,2,2.667,2
47.8954,17.913,2788,545,738,2,2.737,2
47.9118,16.360,2789,545,738,2,2.735,2
47.9266,14.854,2790,545,738,2,2.493,2
47.9442,17.564,2791,545,738,2,2.886,2
47.9593,15.164,2792,545,738,2,2.156,2
47.9783,18.938,2793,545,738,2,2.634,2
47.9928,14.532,2794,545,738,2,2.134,2
48.0109,18.119,2795,545,738,2,2.657,2
48.0264,15.510,2796,545,738,2,2.132,2
48.0458,19.376,2797,545,738,2,3.845,2
48.0620,16.188,2798,545,738,2,2.122,2
48.0781,16.118,2799,545,738,2,3.138,2
48.0928,14.693,2800,545,738,2,2.135,2
48.1123,19.458,2801,545,738,2,3.578,2
48.1264,14.150,2802,545,739,2,2.113,2
48.1479,21.456,2803,545,740,2,3.779,2
48.1593,11.446,2804,545,740,2,2.124,2
48.1791,19.779,2805,545,741,2,2.609,2
48.1941,14.963,2806,545,742,2,2.676,2
48.2125,18.415,2807,545,743,2,2.852,2
48.2270,14.493,2808,545,744,2,2.237,2
48.2458,18.819,2809,545,745,2,2.814,2
48.2608,14.984,2810,545,746,2,2.670,2
48.2795,18.693,2811,545,747,2,2.707,2
48.2939,14.399,2812,545,748,2,2.136,2
48.3128,18.903,2813,545,749,2,3.112,2
48.3271,14.310,2814,545,751,2,2.123,2
48.3461,18.979,2815,545,752,2,3.182,2
48.3610,14.951,2816,545,753,2,2.643,2
48.3838,22.737,2817,545,754,2,3.816,2
48.3940,10.286,2818,545,756,2,2.141,2
48.4118,17.715,2819,545,757,2,2.599,2
48.4275,15.721,2820,545,759,2,2.663,2
48.4454,17.947,2821,545,760,2,2.621,2
48.4613,15.909,2822,545,762,2,2.674,2
48.4798,18.452,2823,545,763,2,3.452,2
48.4949,15.077,2824,545,765,2,2.757,2
48.5129,18.052,2825,545,767,2,3.075,2
48.5270,14.122,2826,545,768,2,2.258,2
48.5457,18.694,2827,545,770,2,2.893,2
48.5611,15.332,2828,545,772,2,2.694,2
48.5791,18.087,2829,545,773,2,2.636,2
48.5937,14.537,2830,545,775,2,2.167,2
48.6120,18.339,2831,545,777,2,2.648,2
48.6272,15.195,2832,545,779,2,2.162,2
48.6452,17.985,2833,545,781,2,2.666,2
48.6627,17.512,2834,545,782,2,2.189,2
48.6797,17.016,2835,545,784,2,3.616,2
48.6937,13.952,2836,545,786,2,2.175,2
48.7122,18.545,2837,545,788,2,2.558,2
48.7272,14.936,2838,545,790,2,2.188,2
48.7459,18.728,2839,545,792,2,2.651,2
48.7610,15.097,2840,545,794,2,2.168,2
48.7796,18.589,2841,545,796,2,3.204,2
48.7942,14.598,2842,545,798,2,2.381,2
48.8137,19.493,2843,545,800,2,3.896,2
48.8274,13.711,2844,545,803,2,2.196,2
48.8461,18.702,2845,545,805,2,2.706,2
48.8607,14.663,2846,545,807,2,2.169,2
48.8793,18.557,2847,545,809,2,2.534,2
48.8943,14.997,2848,545,811,2,2.166,2
48.9127,18.352,2849,545,813,2,2.662,2
48.9281,15.478,2850,545,815,2,2.758,2
48.9474,19.243,2851,545,818,2,3.021,2
48.9659,18.567,2852,545,820,2,2.569,2
48.9825,16.557,2853,545,822,2,2.737,2
48.9996,17.074,2854,545,824,2,2.887,2
49.0158,16.226,2855,545,826,2,3.597,2
49.0313,15.528,2856,545,828,2,2.466,2
49.0510,19.697,2857,545,831,2,2.978,2
49.0651,14.123,2858,545,833,2,2.316,2
49.0816,16.419,2859,545,835,2,2.700,2
49.0954,13.858,2860,545,837,2,2.191,2
49.1130,17.613,2861,545,840,2,2.653,2
49.1278,14.806,2862,545,842,2,2.175,2
49.1460,18.150,2863,545,844,2,2.651,2
49.1615,15.552,2864,545,846,2,2.180,2
49.1796,18.020,2865,545,848,2,2.717,2
49.1945,14.898,2866,545,851,2,2.186,2
49.2133,18.853,2867,545,853,2,2.692,2
49.2278,14.455,2868,545,855,2,2.194,2
49.2464,18.680,2869,545,857,2,2.762,2
49.2631,16.646,2870,545,859,2,2.322,2
49.2801,16.985,2871,545,861,2,3.391,2
49.2947,14.610,2872,545,864,2,2.290,2
49.3130,18.307,2873,545,866,2,2.694,2
49.3281,15.091,2874,545,868,2,2.213,2
49.3465,18.391,2875,545,870,2,2.740,2
49.3611,14.635,2876,545,872,2,2.178,2
49.3797,18.559,2877,545,874,2,2.711,2
49.3949,15.227,2878,545,876,2,2.810,2
49.4126,17.664,2879,545,878,2,2.609,2
49.4282,15.661,2880,545,880,2,2.228,2
49.4462,17.968,2881,545,882,2,2.724,2
49.4612,14.967,2882,545,884,2,2.198,2
49.4819,20.708,2883,545,886,2,2.694,2
49.4947,12.790,2884,545,888,2,2.417,2
49.5144,19.781,2885,545,890,2,3.513,2
49.5292,14.736,2886,545,892,2,2.814,2
49.5476,18.453,2887,545,894,2,2.775,2
49.5643,16.649,2888,545,896,2,2.202,2
49.5814,17.140,2889,545,898,2,2.895,2
49.5964,14.947,2890,545,899,2,2.380,2
49.6142,17.806,2891,545,901,2,2.869,2
49.6285,14.378,2892,545,903,2,2.204,2
49.6469,18.340,2893,545,904,2,2.681,2
49.6619,15.008,2894,545,906,2,2.229,2
49.6810,19.148,2895,545,908,2,3.293,2
49.6960,14.958,2896,545,909,2,2.811,2
49.7139,17.934,2897,545,911,2,2.655,2
49.7284,14.423,2898,546,912,2,2.204,2
49.7477,19.365,2899,547,914,2,4.058,2
49.7614,13.643,2900,547,915,2,2.208,2
49.7810,19.591,2901,548,917,2,2.642,2
49.7952,14.234,2902,549,918,2,2.216,2
49.8135,18.329,2903,550,919,2,3.116,2
49.8287,15.167,2904,550,921,2,2.540,2
49.8497,20.990,2905,551,922,2,4.105,2
49.8636,13.968,2906,551,923,2,2.831,2
49.8798,16.174,2907,552,924,2,2.431,2
49.8963,16.505,2908,553,925,2,2.819,2
49.9129,16.628,2909,553,926,2,2.417,2
49.9290,16.025,2910,554,927,2,2.224,2
49.9466,17.584,2911,554,928,2,2.762,2
49.9630,16.443,2912,555,929,2,2.232,2
49.9810,18.021,2913,555,930,2,2.773,2
49.9965,15.431,2914,555,931,2,2.267,2
50.0153,18.893,2915,556,931,2,4.127,2
50.0290,13.605,2916,556,932,2,2.901,2
50.0462,17.272,2917,556,932,2,3.197,2
50.0614,15.189,2918,557,933,2,2.325,2
50.0787,17.257,2919,557,933,2,2.834,2
50.0954,16.725,2920,557,934,2,2.218,2
50.1139,18.534,2921,557,934,2,3.866,2
50.1295,15.524,2922,557,935,2,2.850,2
50.1491,19.638,2923,558,935,2,3.471,2
50.1620,12.860,2924,558,935,2,2.217,2
50.1796,17.658,2925,558,935,2,2.741,2
50.1944,14.796,2926,558,935,2,2.813,2
50.2120,17.624,2927,558,935,2,2.711,2
50.2275,15.502,2928,558,935,2,2.202,2
50.2475,19.925,2929,558,935,2,3.399,2
50.2625,15.071,2930,558,935,2,2.879,2
50.2790,16.457,2931,558,935,2,2.719,2
50.2947,15.714,2932,558,935,2,2.758,2
50.3115,16.814,2933,558,935,2,2.900,2
50.3272,15.733,2934,558,935,2,2.354,2
50.3452,17.929,2935,558,935,2,2.738,2
50.3612,16.030,2936,558,935,2,2.226,2
50.3803,19.099,2937,558,935,2,3.384,2
50.3944,14.070,2938,558,935,2,2.213,2
50.4116,17.264,2939,558,935,2,2.658,2
50.4275,15.867,2940,558,935,2,2.291,2
50.4457,18.148,2941,558,935,2,2.902,2
50.4626,16.916,2942,558,935,2,2.907,2
50.4791,16.543,2943,558,935,2,2.800,2
50.4941,15.034,2944,558,935,2,2.499,2
50.5131,18.992,2945,558,935,2,2.857,2
50.5319,18.754,2946,558,935,2,2.602,2
50.5494,17.492,2947,558,935,2,3.952,2
50.5639,14.491,2948,558,935,2,3.114,2
50.5822,18.305,2949,558,935,2,3.128,2
50.5956,13.394,2950,558,935,2,2.334,2
50.6115,15.958,2951,558,935,2,2.730,2
50.6283,16.724,2952,558,935,2,2.305,2
50.6460,17.743,2953,558,935,2,2.755,2
50.6611,15.054,2954,558,935,2,2.262,2
50.6796,18.558,2955,558,935,2,2.703,2
50.6941,14.531,2956,558,935,2,2.246,2
50.7121,17.997,2957,558,935,2,2.764,2
50.7273,15.146,2958,558,935,2,2.216,2
50.7445,17.246,2959,558,935,2,2.711,2
50.7603,15.742,2960,558,935,2,2.225,2
50.7788,18.565,2961,558,935,2,2.774,2
50.7935,14.674,2962,558,935,2,2.224,2
50.8112,17.691,2963,558,935,2,2.669,2
50.8296,18.421,2964,558,935,2,2.214,2
50.8459,16.315,2965,558,935,2,2.733,2
50.8629,16.997,2966,558,935,2,2.474,2
50.8785,15.597,2967,558,935,2,3.158,2
50.8940,15.456,2968,558,935,2,2.435,2
50.9122,18.172,2969,558,935,2,2.988,2
50.9306,18.485,2970,558,935,2,2.361,2
50.9469,16.263,2971,558,935,2,3.407,2
50.9609,13.977,2972,558,935,2,2.222,2
50.9791,18.198,2973,558,935,2,2.784,2
50.9938,14.724,2974,558,935,2,2.264,2
51.0127,18.860,2975,558,935,2,2.741,2
51.0271,14.420,2976,558,935,2,2.234,2
51.0446,17.526,2977,558,935,2,2.718,2
51.0601,15.500,2978,558,935,2,2.224,2
51.0791,18.951,2979,558,935,2,2.743,2
51.0947,15.634,2980,558,935,2,2.242,2
51.1127,17.986,2981,558,935,2,3.000,2
51.1271,14.422,2982,558,935,2,2.318,2
51.1462,19.087,2983,558,935,2,3.455,2
51.1603,14.126,2984,558,935,2,2.393,2
51.1807,20.374,2985,557,935,2,2.732,2
51.1950,14.299,2986,557,934,2,2.403,2
51.2141,19.095,2987,557,934,2,3.110,2
51.2308,16.761,2988,557,933,2,2.217,2
51.2489,18.067,2989,557,933,2,3.444,2
51.2630,14.053,2990,556,932,2,2.239,2
51.2797,16.716,2991,556,931,2,2.965,2
51.2945,14.791,2992,555,931,2,2.320,2
51.3131,18.582,2993,555,930,2,3.044,2
51.3276,14.522,2994,554,929,2,2.360,2
51.3477,20.083,2995,554,928,2,3.621,2
51.3642,16.586,2996,553,926,2,2.910,2
51.3840,19.764,2997,553,925,2,3.557,2
51.3974,13.430,2998,552,924,2,2.253,2
51.4129,15.499,2999,551,923,2,3.118,2
51.4280,15.097,3000,551,921,2,2.360,2
51.4475,19.510,3001,550,920,2,3.706,2
51.4610,13.471,3002,549,918,2,2.295,2
51.4787,17.694,3003,548,916,2,2.619,2
51.4980,19.270,3004,547,915,2,3.085,2
51.5175,19.565,3005,546,913,2,2.625,2
51.5315,13.991,3006,545,911,2,2.207,2
51.5472,15.672,3007,545,910,2,2.947,2
51.5613,14.051,3008,545,908,2,2.769,2
51.5792,17.963,3009,545,906,2,2.912,2
51.5949,15.690,3010,545,904,2,2.999,2
51.6140,19.112,3011,545,902,2,3.641,2
51.6282,14.210,3012,545,900,2,2.281,2
51.6471,18.891,3013,545,897,2,3.819,2
51.6616,14.468,3014,545,895,2,2.636,2
51.6807,19.145,3015,545,893,2,3.295,2
51.6950,14.215,3016,545,891,2,2.518,2
51.7131,18.103,3017,545,889,2,3.264,2
51.7275,14.437,3018,545,886,2,2.507,2
51.7456,18.152,3019,545,884,2,2.737,2
51.7619,16.294,3020,545,882,2,2.237,2
51.7799,17.940,3021,545,879,2,2.764,2
51.7942,14.366,3022,545,877,2,2.285,2
51.8124,18.173,3023,545,874,2,2.944,2
51.8278,15.384,3024,545,872,2,2.469,2
51.8483,20.481,3025,545,869,2,2.627,2
51.8614,13.085,3026,545,867,2,2.898,2
51.8799,18.574,3027,545,864,2,2.932,2
51.8946,14.640,3028,545,862,2,2.227,2
51.9134,18.765,3029,545,859,2,2.839,2
51.9279,14.527,3030,545,857,2,2.385,2
51.9478,19.925,3031,545,854,2,3.423,2
51.9607,12.926,3032,545,851,2,2.321,2
51.9811,20.345,3033,545,849,2,2.591,2
51.9943,13.272,3034,545,846,2,2.285,2
52.0133,18.943,3035,545,843,2,2.850,2
52.0285,15.197,3036,545,841,2,2.194,2
52.0467,18.217,3037,545,838,2,2.878,2
52.0610,14.313,3038,545,836,2,2.378,2
52.0800,18.979,3039,545,833,2,3.512,2
52.0938,13.806,3040,545,830,2,2.382,2
52.1121,18.312,3041,545,828,2,2.845,2
52.1272,15.042,3042,545,825,2,2.287,2
52.1456,18.454,3043,545,822,2,2.807,2
52.1618,16.189,3044,545,820,2,2.246,2
52.1799,18.065,3045,545,817,2,3.550,2
52.1944,14.500,3046,545,815,2,2.461,2
52.2124,18.084,3047,545,812,2,3.280,2
52.2278,15.311,3048,545,810,2,2.607,2
52.2469,19.152,3049,545,807,2,2.867,2
52.2639,17.024,3050,545,804,2,2.183,2
52.2787,14.722,3051,545,802,2,2.693,2
52.2943,15.631,3052,545,800,2,2.273,2
52.3125,18.236,3053,545,797,2,3.032,2
52.3277,15.188,3054,545,795,2,2.881,2
52.3468,19.064,3055,545,792,2,3.435,2
52.3604,13.647,3056,545,790,2,2.523,2
52.3792,18.787,3057,545,788,2,3.105,2
52.3947,15.465,3058,545,785,2,2.421,2
52.4129,18.245,3059,545,783,2,3.824,2
52.4276,14.711,3060,545,781,2,2.379,2
52.4454,17.799,3061,545,778,2,3.086,2
52.4609,15.494,3062,545,776,2,2.305,2
52.4794,18.492,3063,545,774,2,2.951,2
52.4951,15.661,3064,545,772,2,2.660,2
52.5161,21.015,3065,545,770,2,3.265,2
52.5292,13.126,3066,545,768,2,2.153,2
52.5461,16.868,3067,545,766,2,3.635,2
52.5633,17.205,3068,545,764,2,2.675,2
52.5782,14.863,3069,545,762,2,2.953,2
52.5936,15.413,3070,545,760,2,2.313,2
52.6128,19.226,3071,545,759,2,3.564,2
52.6265,13.739,3072,545,757,2,2.389,2
52.6462,19.692,3073,545,755,2,3.277,2
52.6603,14.043,3074,545,754,2,2.421,2
52.6798,19.534,3075,545,752,2,3.679,2
52.6941,14.277,3076,545,750,2,2.679,2
52.7116,17.526,3077,545,749,2,3.505,2
52.7274,15.828,3078,545,748,2,2.952,2
52.7449,17.470,3079,545,746,2,2.892,2
52.7608,15.915,3080,545,745,2,2.891,2
52.7784,17.548,3081,545,744,2,2.718,2
52.7936,15.242,3082,545,743,2,2.407,2
52.8116,17.992,3083,545,742,2,3.193,2
52.8269,15.282,3084,545,741,2,2.385,2
52.8458,18.885,3085,545,740,2,3.671,2
52.8627,16.913,3086,545,739,2,2.126,2
52.8777,15.049,3087,545,738,2,3.119,2
52.8927,14.981,3088,545,738,2,2.448,2
52.9114,18.733,3089,545,738,2,3.536,2
52.9273,15.885,3090,545,738,2,2.664,2
52.9435,16.154,3091,545,738,2,3.037,2
52.9598,16.308,3092,545,738,2,2.548,2
52.9788,19.019,3093,545,738,2,4.005,2
52.9941,15.289,3094,545,738,2,2.177,2
53.0122,18.095,3095,545,738,2,3.400,2
53.0275,15.349,3096,545,738,2,2.187,2
53.0467,19.147,3097,545,738,2,2.869,2
53.0605,13.791,3098,545,738,2,2.183,2
53.0771,16.635,3099,545,738,2,3.079,2
53.0929,15.745,3100,545,738,2,2.437,2
53.1108,17.990,3101,545,738,2,3.421,2
53.1263,15.420,3102,545,738,2,2.373,2
53.1437,17.416,3103,545,738,2,3.183,2
53.1593,15.580,3104,545,738,2,2.454,2
53.1784,19.160,3105,545,738,2,3.118,2
53.1929,14.452,3106,545,738,2,2.530,2
53.2130,20.163,3107,545,738,2,4.136,2
53.2266,13.532,3108,545,738,2,2.784,2
53.2443,17.728,3109,545,738,2,3.800,2
53.2595,15.243,3110,545,738,2,2.514,2
53.2781,18.594,3111,545,738,2,3.237,2
53.2932,15.092,3112,545,738,2,2.375,2
53.3119,18.628,3113,545,738,2,3.188,2
53.3260,14.128,3114,545,738,2,2.394,2
53.3440,18.050,3115,545,738,2,3.530,2
53.3597,15.656,3116,545,738,2,2.456,2
53.3772,17.459,3117,545,738,2,3.320,2
53.3927,15.550,3118,545,738,2,2.390,2
53.4104,17.746,3119,545,738,2,3.352,2
53.4263,15.817,3120,545,738,2,2.621,2
53.4447,18.397,3121,545,738,2,3.513,2
53.4611,16.413,3122,545,738,2,2.876,2
53.4802,19.115,3123,545,738,2,3.552,2
53.4941,13.894,3124,545,738,2,2.827,2
53.5123,18.189,3125,545,738,2,3.240,2
53.5265,14.213,3126,545,738,2,2.575,2
53.5439,17.442,3127,545,738,2,3.174,2
53.5594,15.431,3128,545,738,2,2.423,2
53.5782,18.814,3129,545,738,2,3.243,2
53.5926,14.457,3130,545,738,2,2.392,2
53.6107,18.090,3131,545,738,2,3.293,2
53.6263,15.558,3132,545,738,2,2.582,2
53.6437,17.461,3133,545,738,2,2.852,2
53.6598,16.041,3134,545,738,2,2.636,2
53.6773,17.499,3135,545,738,2,3.415,2
53.6940,16.746,3136,545,738,2,2.894,2
53.7108,16.779,3137,545,738,2,3.528,2
53.7271,16.284,3138,545,738,2,2.583,2
53.7443,17.213,3139,545,738,2,3.369,2
53.7598,15.535,3140,545,738,2,2.890,2
53.7780,18.123,3141,545,738,2,3.387,2
53.7932,15.201,3142,545,738,2,2.647,2
53.8112,18.075,3143,545,738,2,3.273,2
53.8259,14.630,3144,545,738,2,2.381,2
53.8443,18.413,3145,545,738,2,3.708,2
53.8593,15.034,3146,545,738,2,2.522,2
53.8776,18.249,3147,545,738,2,3.297,2
53.8927,15.164,3148,545,738,2,2.400,2
53.9116,18.910,3149,545,738,2,3.541,2
53.9268,15.143,3150,545,738,2,2.751,2
53.9452,18.465,3151,545,738,2,3.625,2
53.9596,14.331,3152,545,738,2,2.803,2
