elapsed_seconds,present_gap_ms,frame_id,width,height,bitmap_allocations,native_crop_ms,generation2_collections
39.3973,13.564,2265,545,536,2,2.013,1
39.4170,19.676,2266,545,536,2,2.138,1
39.4310,14.026,2267,545,536,2,2.026,1
39.4512,20.117,2268,545,536,2,2.502,1
39.4646,13.472,2269,545,536,2,2.010,1
39.4841,19.506,2270,545,536,2,2.383,1
39.4985,14.321,2271,545,536,2,2.556,1
39.5172,18.754,2272,545,536,2,2.547,1
39.5313,14.140,2273,545,536,2,2.125,1
39.5505,19.185,2274,545,536,2,2.227,1
39.5650,14.489,2275,545,536,2,2.029,1
39.5854,20.345,2276,545,536,2,2.646,1
39.6008,15.468,2277,545,536,2,2.287,1
39.6211,20.220,2278,545,536,2,2.363,1
39.6377,16.677,2279,545,536,2,2.334,1
39.6548,17.097,2280,545,536,2,2.207,1
39.6689,14.050,2281,545,536,2,2.357,1
39.6879,19.061,2282,545,536,2,2.472,1
39.7028,14.885,2283,545,536,2,2.821,1
39.7213,18.479,2284,545,536,2,2.468,1
39.7384,17.114,2285,545,536,2,2.149,1
39.7573,18.866,2286,545,536,2,2.808,1
39.7734,16.094,2287,545,536,2,2.448,1
39.7943,20.955,2288,545,536,2,2.604,1
39.8121,17.730,2289,545,536,2,4.147,1
39.8271,15.069,2290,545,536,2,2.544,1
39.8415,14.419,2291,545,536,2,2.863,1
39.8585,16.985,2292,545,536,2,2.250,1
39.8776,19.035,2293,545,536,2,3.829,1
39.8970,19.445,2294,545,536,2,2.166,1
39.9151,18.102,2295,545,536,2,3.639,1
39.9285,13.376,2296,545,536,2,2.435,1
39.9420,13.537,2297,545,536,2,2.461,1
39.9572,15.219,2298,545,536,2,2.075,1
39.9703,13.018,2299,545,536,2,2.199,1
39.9872,16.928,2300,545,536,2,2.020,1
40.0010,13.783,2301,545,536,2,2.181,1
40.0182,17.237,2302,545,536,2,2.183,1
40.0313,13.070,2303,545,536,2,2.062,1
40.0512,19.871,2304,545,536,2,2.182,1
40.0648,13.634,2305,545,536,2,2.024,1
40.0850,20.164,2306,545,536,2,2.722,1
40.0980,13.039,2307,545,536,2,2.007,1
40.1177,19.724,2308,545,536,2,2.325,1
40.1318,14.077,2309,545,536,2,2.128,1
40.1530,21.168,2310,545,536,2,2.947,1
40.1666,13.661,2311,545,536,2,2.210,1
40.1838,17.200,2312,545,536,2,2.119,1
40.1976,13.756,2313,545,536,2,2.174,1
40.2181,20.477,2314,545,536,2,2.374,1
40.2338,15.748,2315,545,536,2,2.136,1
40.2512,17.439,2316,545,536,2,2.777,1
40.2653,14.064,2317,545,536,2,2.014,1
40.2859,20.557,2318,545,536,2,2.374,1
40.3018,15.920,2319,545,536,2,2.157,1
40.3192,17.430,2320,545,536,2,2.580,1
40.3326,13.342,2321,545,536,2,1.998,1
40.3503,17.730,2322,545,536,2,2.146,1
40.3640,13.751,2323,545,536,2,2.121,1
40.3851,21.096,2324,545,536,2,2.456,1
40.3980,12.857,2325,545,536,2,2.041,1
40.4193,21.361,2326,545,536,2,2.270,1
40.4334,14.067,2327,545,536,2,2.356,1
40.4506,17.212,2328,545,536,2,2.205,1
40.4655,14.891,2329,545,536,2,2.379,1
40.4836,18.044,2330,545,536,2,2.130,1
40.4976,14.061,2331,545,536,2,2.239,1
40.5177,20.108,2332,545,536,2,2.182,1
40.5311,13.338,2333,545,536,2,2.087,1
40.5512,20.119,2334,545,536,2,2.646,1
40.5647,13.544,2335,545,536,2,2.477,1
40.5845,19.725,2336,545,536,2,2.572,1
40.5974,12.918,2337,545,536,2,2.019,1
40.6174,20.003,2338,545,536,2,2.540,1
40.6306,13.256,2339,545,536,2,2.040,1
40.6506,19.969,2340,545,536,2,2.747,1
40.6646,14.037,2341,545,536,2,2.563,1
40.6853,20.689,2342,545,536,2,2.523,1
40.6977,12.414,2343,545,536,2,2.560,1
40.7175,19.706,2344,545,536,2,2.290,1
40.7307,13.232,2345,545,536,2,2.027,1
40.7511,20.391,2346,545,536,2,2.296,1
40.7642,13.149,2347,545,536,2,2.176,1
40.7844,20.205,2348,545,536,2,2.847,1
40.7979,13.457,2349,545,536,2,2.499,1
40.8175,19.585,2350,545,536,2,2.349,1
40.8309,13.383,2351,545,536,2,2.166,1
40.8507,19.857,2352,545,536,2,2.088,1
40.8641,13.381,2353,545,536,2,2.170,1
40.8851,21.017,2354,545,536,2,2.433,1
40.8977,12.587,2355,545,536,2,2.851,1
40.9179,20.221,2356,545,536,2,2.829,1
40.9379,19.959,2357,545,536,2,2.077,1
40.9509,13.027,2358,545,536,2,2.856,1
40.9675,16.578,2359,545,536,2,2.104,1
40.9840,16.554,2360,545,536,2,2.335,1
40.9975,13.471,2361,545,536,2,2.340,1
41.0170,19.491,2362,545,536,2,2.146,1
41.0309,13.856,2363,545,536,2,2.655,1
41.0511,20.277,2364,545,536,2,2.336,1
41.0644,13.245,2365,545,536,2,2.050,1
41.0848,20.444,2366,545,536,2,2.619,1
41.0977,12.836,2367,545,536,2,2.051,1
41.1175,19.886,2368,545,536,2,2.310,1
41.1311,13.529,2369,545,536,2,2.041,1
41.1500,18.958,2370,545,536,2,2.110,1
41.1634,13.392,2371,545,536,2,2.377,1
41.1842,20.804,2372,545,536,2,2.364,1
41.1977,13.482,2373,545,536,2,2.842,1
41.2172,19.526,2374,545,536,2,2.486,1
41.2316,14.378,2375,545,536,2,2.843,1
41.2513,19.715,2376,545,536,2,2.615,1
41.2640,12.680,2377,545,536,2,2.557,1
41.2847,20.688,2378,545,536,2,2.675,1
41.2976,12.882,2379,545,536,2,2.190,1
41.3184,20.843,2380,545,536,2,2.993,1
41.3321,13.656,2381,545,536,2,2.096,1
41.3502,18.130,2382,545,536,2,2.240,1
41.3636,13.432,2383,545,536,2,2.341,1
41.3842,20.516,2384,545,536,2,2.145,1
41.3969,12.756,2385,545,536,2,2.221,1
41.4172,20.304,2386,545,536,2,2.285,1
41.4310,13.745,2387,545,536,2,2.392,1
41.4518,20.813,2388,545,536,2,2.279,1
41.4648,13.069,2389,545,536,2,2.162,1
41.4849,20.103,2390,545,536,2,2.643,1
41.4982,13.299,2391,545,536,2,2.117,1
41.5194,21.154,2392,545,536,2,2.548,1
41.5324,13.018,2393,545,536,2,2.025,1
41.5501,17.676,2394,545,536,2,2.182,1
41.5660,15.955,2395,545,536,2,2.507,1
41.5852,19.188,2396,545,536,2,3.091,1
41.5981,12.821,2397,545,536,2,2.053,1
41.6170,18.909,2398,545,536,2,2.212,1
41.6305,13.514,2399,545,536,2,2.713,1
41.6512,20.676,2400,545,536,2,2.122,1
41.6637,12.511,2401,545,536,2,2.357,1
41.6839,20.272,2402,545,536,2,2.396,1
41.6969,12.964,2403,545,536,2,2.442,1
41.7176,20.723,2404,545,536,2,2.648,1
41.7335,15.862,2405,545,536,2,2.938,1
41.7549,21.439,2406,545,536,2,3.006,1
41.7724,17.471,2407,545,536,2,2.381,1
41.7967,24.256,2408,545,536,2,3.030,1
41.8165,19.877,2409,545,536,2,4.589,1
41.8322,15.722,2410,545,536,2,2.191,1
41.8559,23.638,2411,545,536,2,4.057,1
41.8737,17.859,2412,545,536,2,2.528,1
41.8931,19.342,2413,545,536,2,2.663,1
41.9124,19.295,2414,545,536,2,3.598,1
41.9295,17.072,2415,545,536,2,2.749,1
41.9504,20.970,2416,545,536,2,3.946,1
41.9656,15.191,2417,545,536,2,2.458,1
41.9885,22.881,2418,545,536,2,3.223,1
42.0062,17.706,2419,545,536,2,2.784,1
42.0255,19.281,2420,545,536,2,2.247,1
42.0525,26.971,2421,545,536,2,3.218,1
42.0685,16.063,2422,545,536,2,2.886,1
42.0870,18.496,2423,545,536,2,2.393,1
42.1040,17.019,2424,545,536,2,3.305,1
42.1241,20.017,2425,545,536,2,2.853,1
42.1408,16.774,2426,545,536,2,2.329,1
42.1605,19.710,2427,545,536,2,2.333,1
42.1815,21.000,2428,545,536,2,4.293,1
42.1966,15.042,2429,545,536,2,2.883,1
42.2151,18.488,2430,545,536,2,3.275,1
42.2326,17.542,2431,545,536,2,2.475,1
42.2538,21.155,2432,545,536,2,2.849,1
42.2708,17.037,2433,545,536,2,3.016,1
42.2979,27.095,2434,545,536,2,3.529,1
42.3232,25.293,2435,545,536,2,2.421,1
42.3430,19.806,2436,545,536,2,3.270,1
42.3612,18.192,2437,545,536,2,2.153,1
42.3802,19.028,2438,545,536,2,3.097,1
42.3973,17.079,2439,545,536,2,3.166,1
42.4169,19.571,2440,545,536,2,4.260,1
42.4306,13.753,2441,545,536,2,2.762,1
42.4477,17.089,2442,545,536,2,3.621,1
42.4603,12.590,2443,545,536,2,2.007,1
42.4745,14.160,2444,545,536,2,2.426,1
42.4908,16.346,2445,545,536,2,2.442,1
42.5051,14.299,2446,545,536,2,2.126,1
42.5230,17.912,2447,545,536,2,2.607,1
42.5381,15.086,2448,545,536,2,2.155,1
42.5571,18.966,2449,545,536,2,2.441,1
42.5708,13.695,2450,545,536,2,2.397,1
42.5880,17.212,2451,545,536,2,2.534,1
42.6017,13.761,2452,545,536,2,2.224,1
42.6201,18.325,2453,545,536,2,2.293,1
42.6353,15.251,2454,545,536,2,2.683,1
42.6523,17.017,2455,545,536,2,2.234,1
42.6664,14.092,2456,545,536,2,2.229,1
42.6837,17.242,2457,545,536,2,2.201,1
42.6979,14.206,2458,545,536,2,2.981,1
42.7171,19.213,2459,545,536,2,2.225,1
42.7306,13.521,2460,545,536,2,2.752,1
42.7515,20.893,2461,545,536,2,3.371,1
42.7644,12.915,2462,545,536,2,2.541,1
42.7839,19.538,2463,545,536,2,2.430,1
42.7978,13.858,2464,545,536,2,2.950,1
42.8187,20.908,2465,545,536,2,3.159,1
42.8359,17.168,2466,545,536,2,2.291,1
42.8529,17.061,2467,545,536,2,2.275,1
42.8658,12.894,2468,545,536,2,2.561,1
42.8849,19.089,2469,545,536,2,2.909,1
42.9005,15.559,2470,545,536,2,2.249,1
42.9177,17.232,2471,545,536,2,3.103,1
42.9328,15.091,2472,545,536,2,2.670,1
42.9544,21.621,2473,545,536,2,2.811,1
42.9666,12.137,2474,545,536,2,2.321,1
42.9848,18.278,2475,545,536,2,3.483,1
42.9982,13.350,2476,545,536,2,2.652,1
43.0174,19.207,2477,545,536,2,3.410,1
43.0322,14.790,2478,545,536,2,2.781,1
43.0517,19.487,2479,545,536,2,2.224,1
43.0648,13.105,2480,545,536,2,2.723,1
43.0843,19.556,2481,545,536,2,2.409,1
43.0981,13.795,2482,545,536,2,2.620,1
43.1175,19.350,2483,545,536,2,2.400,1
43.1302,12.710,2484,545,536,2,2.303,1
43.1519,21.712,2485,545,536,2,2.968,1
43.1662,14.254,2486,545,536,2,2.826,1
43.1840,17.853,2487,545,536,2,2.701,1
43.1972,13.204,2488,545,536,2,2.366,1
43.2173,20.076,2489,545,536,2,2.381,1
43.2310,13.661,2490,545,536,2,2.661,1
43.2515,20.568,2491,545,536,2,2.620,1
43.2640,12.463,2492,545,536,2,2.479,1
43.2857,21.707,2493,545,536,2,3.334,1
43.3001,14.392,2494,545,536,2,2.799,1
43.3176,17.506,2495,545,536,2,2.664,1
43.3312,13.598,2496,545,536,2,2.651,1
43.3512,20.061,2497,545,536,2,2.470,1
43.3656,14.321,2498,545,536,2,3.089,1
43.3856,20.044,2499,545,536,2,2.208,1
43.3995,13.849,2500,545,536,2,3.074,1
43.4188,19.345,2501,545,536,2,3.347,1
43.4334,14.609,2502,545,536,2,2.799,1
43.4515,18.060,2503,545,536,2,2.639,1
43.4661,14.665,2504,545,536,2,3.442,1
43.4838,17.682,2505,545,536,2,2.721,1
43.5013,17.450,2506,545,536,2,3.170,1
43.5175,16.182,2507,545,536,2,2.990,1
43.5319,14.434,2508,545,536,2,2.865,1
43.5503,18.394,2509,545,536,2,4.168,1
43.5643,14.032,2510,545,536,2,2.489,1
43.5842,19.881,2511,545,536,2,2.802,1
43.5969,12.697,2512,545,536,2,2.260,1
43.6171,20.223,2513,545,536,2,2.612,1
43.6306,13.488,2514,545,536,2,2.291,1
43.6530,22.425,2515,545,536,2,3.153,1
43.6648,11.770,2516,545,536,2,2.441,1
43.6847,19.893,2517,545,536,2,3.364,1
43.6983,13.590,2518,545,536,2,2.836,1
43.7172,18.951,2519,545,536,2,3.316,1
43.7353,18.059,2520,545,536,2,2.521,1
43.7522,16.883,2521,545,536,2,2.552,1
43.7658,13.653,2522,545,536,2,2.623,1
43.7840,18.166,2523,545,536,2,2.619,1
43.7974,13.369,2524,545,536,2,2.367,1
43.8178,20.457,2525,545,536,2,3.294,1
43.8318,13.943,2526,545,536,2,2.714,1
43.8503,18.558,2527,545,536,2,2.709,1
43.8637,13.380,2528,545,536,2,2.246,1
43.8846,20.855,2529,545,536,2,2.639,1
43.8984,13.885,2530,545,536,2,2.614,1
43.9189,20.443,2531,545,536,2,2.916,1
43.9319,12.974,2532,545,536,2,2.492,1
43.9515,19.650,2533,545,536,2,3.449,1
43.9664,14.864,2534,545,536,2,3.069,1
43.9881,21.720,2535,545,536,2,2.827,1
44.0043,16.186,2536,545,536,2,2.286,1
44.0225,18.239,2537,545,536,2,2.083,1
44.0388,16.299,2538,545,536,2,2.100,1
44.0576,18.780,2539,545,536,2,2.167,1
44.0765,18.945,2540,545,536,2,2.195,1
44.0951,18.610,2541,545,536,2,2.163,1
44.1136,18.432,2542,545,536,2,3.126,1
44.1297,16.085,2543,545,536,2,2.081,1
44.1494,19.745,2544,545,536,2,3.497,1
44.1621,12.681,2545,545,536,2,2.042,1
44.1800,17.871,2546,545,536,2,3.153,1
44.1953,15.377,2547,545,536,2,2.100,1
44.2125,17.126,2548,545,536,2,2.477,1
44.2271,14.623,2549,545,536,2,2.023,1
44.2414,14.327,2550,545,536,2,2.469,1
44.2577,16.266,2551,545,536,2,2.432,1
44.2713,13.624,2552,545,536,2,2.143,1
44.3006,29.265,2553,545,536,2,2.416,1
44.3105,9.973,2554,545,536,2,2.355,1
44.3297,19.166,2555,545,536,2,2.008,1
44.3462,16.474,2556,545,536,2,3.411,1
44.3601,13.957,2557,545,536,2,2.061,1
44.3750,14.816,2558,545,536,2,2.406,1
44.3919,16.983,2559,545,536,2,2.053,1
44.4076,15.618,2560,545,536,2,2.098,1
44.4261,18.563,2561,545,536,2,2.463,1
44.4436,17.440,2562,545,536,2,2.820,1
44.4614,17.843,2563,545,536,2,2.013,1
44.4759,14.475,2564,545,536,2,2.516,1
44.4921,16.243,2565,545,536,2,2.016,1
44.5084,16.236,2566,545,536,2,3.133,1
44.5245,16.163,2567,545,536,2,2.473,1
44.5404,15.892,2568,545,536,2,2.691,1
44.5595,19.129,2569,545,536,2,2.432,1
44.5766,17.051,2570,545,536,2,3.256,1
44.5938,17.160,2571,545,536,2,2.163,1
44.6126,18.870,2572,545,536,2,3.017,1
44.6290,16.357,2573,545,536,2,2.030,1
44.6491,20.166,2574,545,536,2,3.972,1
44.6674,18.216,2575,545,536,2,2.932,1
44.6913,23.946,2576,545,536,2,3.077,1
44.7075,16.147,2577,545,536,2,2.997,1
44.7264,18.988,2578,545,536,2,2.687,1
44.7464,19.983,2579,545,536,2,3.609,1
44.7616,15.222,2580,545,536,2,2.120,1
44.7777,16.084,2581,545,536,2,3.585,1
44.7958,18.119,2582,545,536,2,2.207,1
44.8160,20.154,2583,545,536,2,4.126,1
44.8337,17.673,2584,545,536,2,3.004,1
44.8550,21.348,2585,545,536,2,2.843,1
44.8750,19.945,2586,545,536,2,2.639,1
44.8920,17.025,2587,545,536,2,2.057,1
44.9109,18.920,2588,545,536,2,3.319,1
44.9281,17.196,2589,545,536,2,2.183,1
44.9482,20.052,2590,545,536,2,3.779,1
44.9653,17.101,2591,545,536,2,2.392,1
44.9846,19.372,2592,545,536,2,3.832,1
44.9988,14.152,2593,545,536,2,2.320,1
45.0192,20.403,2594,545,536,2,3.522,1
45.0352,16.059,2595,545,536,2,3.547,1
45.0512,15.961,2596,545,536,2,3.626,1
45.0653,14.060,2597,545,536,2,2.296,1
45.0829,17.651,2598,545,536,2,3.108,1
45.0963,13.376,2599,545,536,2,2.092,1
45.1175,21.203,2600,545,536,2,3.014,1
45.1289,11.431,2601,545,536,2,2.002,1
45.1433,14.413,2602,545,536,2,2.469,1
45.1588,15.408,2603,545,536,2,2.006,1
45.1738,15.098,2604,545,536,2,2.872,1
45.1899,16.060,2605,545,536,2,2.015,1
45.2049,14.963,2606,545,536,2,2.090,1
45.2209,16.017,2607,545,536,2,1.991,1
45.2362,15.349,2608,545,536,2,2.588,1
45.2527,16.479,2609,545,536,2,2.075,1
45.2662,13.453,2610,545,536,2,2.409,1
45.2887,22.564,2611,545,536,2,3.322,1
45.3056,16.865,2612,545,536,2,2.262,1
45.3230,17.445,2613,545,536,2,2.253,1
45.3389,15.867,2614,545,536,2,2.319,1
45.3588,19.858,2615,545,536,2,2.160,1
45.3702,11.437,2616,545,536,2,3.188,1
45.3885,18.321,2617,545,536,2,2.072,1
45.4018,13.286,2618,545,536,2,2.704,1
45.4192,17.379,2619,545,536,2,3.116,1
45.4338,14.559,2620,545,536,2,2.712,1
45.4519,18.110,2621,545,536,2,2.895,1
45.4661,14.285,2622,545,536,2,2.420,1
45.4846,18.462,2623,545,536,2,2.650,1
45.5001,15.471,2624,545,536,2,2.568,1
45.5175,17.437,2625,545,536,2,2.873,1
45.5332,15.722,2626,545,536,2,2.395,1
45.5517,18.413,2627,545,536,2,2.957,1
45.5659,14.208,2628,545,536,2,2.266,1
45.5876,21.691,2629,545,536,2,3.135,1
45.5992,11.668,2630,545,536,2,2.293,1
45.6181,18.848,2631,545,536,2,3.081,1
45.6377,19.663,2632,545,536,2,2.526,1
45.6512,13.492,2633,545,536,2,2.546,1
45.6666,15.399,2634,545,536,2,2.285,1
45.6851,18.481,2635,545,536,2,2.986,1
45.6996,14.457,2636,545,536,2,2.227,1
45.7178,18.228,2637,545,536,2,2.958,1
45.7330,15.215,2638,545,536,2,2.808,1
45.7511,18.141,2639,545,536,2,2.751,1
45.7661,14.925,2640,545,536,2,2.300,1
45.7863,20.184,2641,545,536,2,3.338,1
45.7995,13.286,2642,545,536,2,2.262,1
45.8197,20.185,2643,545,536,2,2.785,1
45.8332,13.523,2644,545,536,2,2.387,1
45.8513,18.024,2645,545,536,2,2.799,1
45.8661,14.789,2646,545,536,2,2.273,1
45.8846,18.559,2647,545,536,2,2.532,1
45.8992,14.554,2648,545,536,2,2.187,1
45.9173,18.157,2649,545,536,2,2.720,1
45.9324,15.089,2650,545,536,2,2.132,1
45.9528,20.406,2651,545,536,2,3.120,1
45.9656,12.796,2652,545,536,2,2.142,1
45.9853,19.688,2653,545,536,2,3.198,1
46.0008,15.505,2654,545,536,2,2.810,1
46.0172,16.395,2655,545,536,2,2.721,1
46.0369,19.673,2656,545,536,2,2.668,1
46.0510,14.146,2657,545,536,2,2.705,1
46.0662,15.191,2658,545,536,2,2.238,1
46.0852,18.991,2659,545,536,2,3.316,1
46.0995,14.237,2660,545,536,2,2.162,1
46.1175,18.027,2661,545,536,2,3.011,1
46.1324,14.913,2662,545,536,2,2.161,1
46.1505,18.102,2663,545,536,2,2.600,1
46.1665,16.027,2664,545,536,2,2.728,1
46.1838,17.296,2665,545,536,2,2.693,1
46.1993,15.443,2666,545,536,2,2.228,1
46.2184,19.142,2667,545,536,2,2.804,1
46.2326,14.167,2668,545,536,2,2.141,1
46.2510,18.405,2669,545,536,2,2.844,1
46.2658,14.867,2670,545,536,2,2.145,1
46.2864,20.523,2671,545,536,2,2.984,1
46.3009,14.564,2672,545,536,2,2.796,1
46.3190,18.040,2673,545,536,2,2.867,1
46.3334,14.421,2674,545,536,2,2.301,1
46.3514,18.049,2675,545,536,2,3.071,1
46.3655,14.028,2676,545,536,2,2.005,1
46.3841,18.646,2677,545,536,2,2.720,1
46.3991,14.942,2678,545,536,2,2.021,1
46.4188,19.767,2679,545,536,2,2.792,1
46.4322,13.408,2680,545,536,2,2.007,1
46.4514,19.193,2681,545,536,2,2.818,1
46.4675,16.051,2682,545,536,2,2.434,1
46.4853,17.782,2683,545,536,2,3.208,1
46.4994,14.191,2684,545,536,2,2.052,1
46.5179,18.455,2685,545,536,2,2.673,1
46.5324,14.502,2686,545,536,2,2.019,1
46.5512,18.841,2687,545,536,2,3.007,1
46.5665,15.237,2688,545,536,2,2.213,1
46.5855,19.013,2689,545,536,2,2.900,1
46.5989,13.408,2690,545,536,2,1.997,1
46.6185,19.589,2691,545,536,2,3.033,1
46.6321,13.627,2692,545,536,2,2.001,1
46.6510,18.870,2693,545,536,2,2.884,1
46.6655,14.494,2694,545,536,2,2.010,1
46.6845,18.969,2695,545,536,2,2.234,1
46.7005,16.056,2696,545,536,2,2.564,1
46.7173,16.797,2697,545,536,2,2.558,1
46.7329,15.609,2698,545,536,2,2.581,1
46.7527,19.789,2699,545,536,2,3.307,1
46.7659,13.211,2700,545,536,2,2.019,1
46.7847,18.830,2701,545,536,2,2.986,1
46.7988,14.083,2702,545,536,2,2.001,1
46.8172,18.395,2703,545,536,2,2.487,1
46.8322,14.934,2704,545,536,2,1.997,1
46.8521,19.943,2705,545,536,2,3.203,1
46.8657,13.559,2706,545,536,2,2.023,1
46.8852,19.538,2707,545,536,2,3.227,1
46.9010,15.781,2708,545,536,2,2.439,1
46.9181,17.164,2709,545,536,2,3.024,1
46.9329,14.741,2710,545,536,2,2.176,1
46.9509,18.017,2711,545,536,2,2.485,1
46.9659,15.052,2712,545,536,2,2.027,1
46.9849,18.903,2713,545,536,2,3.044,1
46.9992,14.354,2714,545,536,2,2.034,1
47.0184,19.186,2715,545,536,2,2.879,1
47.0324,14.027,2716,545,536,2,2.021,1
47.0516,19.138,2717,545,536,2,2.938,1
47.0654,13.866,2718,545,536,2,2.007,1
47.0844,19.022,2719,545,536,2,2.889,1
47.0987,14.210,2720,545,536,2,1.995,1
47.1180,19.344,2721,545,536,2,2.771,1
47.1326,14.629,2722,545,536,2,2.033,1
47.1510,18.356,2723,545,536,2,2.515,1
47.1655,14.472,2724,545,536,2,2.007,1
47.1844,18.950,2725,545,536,2,2.583,1
47.1989,14.458,2726,545,536,2,1.996,1
47.2181,19.207,2727,545,536,2,2.536,1
47.2320,13.931,2728,545,536,2,2.006,1
47.2535,21.498,2729,545,536,2,2.844,1
47.2661,12.626,2730,545,536,2,2.438,1
47.2873,21.131,2731,545,536,2,3.542,1
47.3013,14.035,2732,545,536,2,2.428,1
47.3181,16.776,2733,545,536,2,2.714,1
47.3321,14.049,2734,545,536,2,2.167,1
47.3548,22.665,2735,545,536,2,2.862,1
47.3654,10.577,2736,545,536,2,2.046,1
47.3853,19.961,2737,545,536,2,2.675,1
47.3989,13.627,2738,545,536,2,2.014,1
47.4186,19.620,2739,545,536,2,2.557,1
47.4321,13.521,2740,545,536,2,2.002,1
47.4510,18.941,2741,545,536,2,2.432,1
47.4655,14.437,2742,545,536,2,2.009,1
47.4844,18.983,2743,545,536,2,2.781,1
47.4987,14.248,2744,545,536,2,1.996,1
47.5172,18.549,2745,545,536,2,2.229,1
47.5319,14.669,2746,545,536,2,1.990,1
47.5517,19.787,2747,545,536,2,2.894,1
47.5660,14.346,2748,545,537,2,2.009,1
47.5846,18.583,2749,545,537,2,2.396,1
47.5993,14.650,2750,545,538,2,2.053,1
47.6178,18.540,2751,545,538,2,2.291,1
47.6332,15.364,2752,545,539,2,2.420,1
47.6541,20.873,2753,545,540,2,2.920,1
47.6668,12.708,2754,545,541,2,2.449,1
47.6857,18.961,2755,545,542,2,2.883,1
47.7002,14.425,2756,545,542,2,2.490,1
47.7186,18.455,2757,545,541,2,2.580,1
47.7341,15.466,2758,545,540,2,2.489,1
47.7540,19.902,2759,545,538,2,3.473,1
47.7666,12.610,2760,545,535,2,2.522,1
47.7847,18.155,2761,545,531,2,2.298,1
47.7993,14.532,2762,545,527,2,2.112,1
47.8202,20.904,2763,545,522,2,2.943,1
47.8333,13.092,2764,545,517,2,2.010,1
47.8533,20.068,2765,545,512,2,3.166,1
47.8660,12.697,2766,545,507,2,1.999,1
47.8866,20.552,2767,545,502,2,3.060,1
47.8991,12.539,2768,545,497,2,1.978,1
47.9194,20.256,2769,545,494,2,2.619,1
47.9325,13.155,2770,545,492,2,1.975,1
47.9522,19.640,2771,545,491,2,2.873,1
47.9653,13.117,2772,545,491,2,1.988,1
47.9860,20.694,2773,545,490,2,2.590,1
47.9993,13.294,2774,545,489,2,2.020,1
48.0190,19.726,2775,545,488,2,2.602,1
48.0338,14.810,2776,545,486,2,2.662,1
48.0528,19.025,2777,545,484,2,2.587,1
48.0669,14.027,2778,545,481,2,2.457,1
48.0904,23.511,2779,545,478,2,3.602,1
48.1060,15.602,2780,545,473,2,2.723,1
48.1223,16.342,2781,545,469,2,2.210,1
48.1348,12.467,2782,545,463,2,1.949,1
48.1540,19.159,2783,545,457,2,2.765,1
48.1710,17.082,2784,545,451,2,3.417,1
48.1865,15.480,2785,545,444,2,2.672,1
48.1991,12.610,2786,545,438,2,1.944,1
48.2185,19.403,2787,545,434,2,2.451,1
48.2319,13.390,2788,545,434,2,1.960,1
48.2504,18.437,2789,545,434,2,2.176,1
48.2653,14.966,2790,545,434,2,1.943,1
48.2869,21.614,2791,545,434,2,3.013,1
48.3013,14.406,2792,545,434,2,2.137,1
48.3201,18.729,2793,545,434,2,2.742,1
48.3323,12.228,2794,545,434,2,1.937,1
48.3513,18.961,2795,545,434,2,2.642,1
48.3652,13.925,2796,545,434,2,1.942,1
48.3831,17.947,2797,545,434,2,2.092,1
48.3984,15.310,2798,545,434,2,1.930,1
48.4169,18.458,2799,545,434,2,2.415,1
48.4317,14.817,2800,545,434,2,1.935,1
48.4536,21.924,2801,545,434,2,2.835,1
48.4656,11.958,2802,545,434,2,2.323,1
48.4841,18.497,2803,545,434,2,2.144,1
48.4985,14.455,2804,545,434,2,1.935,1
48.5172,18.650,2805,545,434,2,2.276,1
48.5318,14.586,2806,545,434,2,2.059,1
48.5506,18.827,2807,545,434,2,2.042,1
48.5652,14.546,2808,545,434,2,1.973,1
48.5834,18.292,2809,545,434,2,1.943,1
48.5986,15.166,2810,545,434,2,1.952,1
48.6171,18.495,2811,545,434,2,2.100,1
48.6323,15.178,2812,545,436,2,1.945,1
48.6510,18.693,2813,545,441,2,2.469,1
48.6656,14.584,2814,545,447,2,1.945,1
48.6856,20.013,2815,545,453,2,2.566,1
48.7035,17.951,2816,545,458,2,2.493,1
48.7231,19.528,2817,545,463,2,3.418,1
48.7386,15.507,2818,545,468,2,3.378,1
48.7584,19.850,2819,545,472,2,3.379,1
48.7764,18.024,2820,545,476,2,2.751,1
48.7941,17.640,2821,545,479,2,2.143,1
48.8148,20.687,2822,545,482,2,3.334,1
48.8332,18.465,2823,545,485,2,2.314,1
48.8489,15.647,2824,545,486,2,2.192,1
48.8617,12.841,2825,545,488,2,1.986,1
48.8790,17.236,2826,545,489,2,2.881,1
48.8950,16.046,2827,545,490,2,1.989,1
48.9113,16.340,2828,545,491,2,2.657,1
48.9257,14.349,2829,545,491,2,1.997,1
48.9407,14.973,2830,545,491,2,2.032,1
48.9583,17.688,2831,545,491,2,2.397,1
48.9771,18.736,2832,545,491,2,2.454,1
48.9922,15.071,2833,545,491,2,1.983,1
49.0060,13.890,2834,545,491,2,2.231,1
49.0217,15.628,2835,545,491,2,2.313,1
49.0344,12.709,2836,545,491,2,2.058,1
49.0514,17.021,2837,545,491,2,2.546,1
49.0654,14.027,2838,545,491,2,1.975,1
49.0842,18.752,2839,545,491,2,2.509,1
49.0985,14.334,2840,545,491,2,1.976,1
49.1168,18.297,2841,545,491,2,2.045,1
49.1318,14.997,2842,545,491,2,1.976,1
49.1502,18.380,2843,545,491,2,2.069,1
49.1651,14.914,2844,545,491,2,1.982,1
49.1853,20.214,2845,545,491,2,2.164,1
